person_age,person_income,person_emp_length,loan_amnt,loan_int_rate,loan_percent_income,cb_person_default_on_file,cb_person_cred_hist_length,person_home_ownership_OTHER,person_home_ownership_OWN,person_home_ownership_RENT,loan_intent_EDUCATION,loan_intent_HOMEIMPROVEMENT,loan_intent_MEDICAL,loan_intent_PERSONAL,loan_intent_VENTURE,loan_grade_B,loan_grade_C,loan_grade_D,loan_grade_E,loan_grade_F,loan_grade_G
2.4587384048593157,-0.5398407639928212,3.2347038996477124,-0.2516155258692754,-0.5512983312359823,0.09730832296175423,0,2.26454079031563,False,True,False,False,False,True,False,False,False,False,False,False,False,False
-0.11760514265358467,0.28159300854674013,1.0344378491641089,0.07082521691849772,-0.4498045160814703,-0.3795377694956715,0,0.7858900839245208,False,False,True,True,False,False,False,False,True,False,False,False,False,False
-0.9227125012513661,0.6790609630013665,-0.9213541957102055,-1.1383275685356513,0.7255593432885212,-1.3332299544105233,0,-0.9392024068651066,False,False,False,True,False,False,False,False,False,True,False,False,False,False
2.136695461420203,3.858804598638378,-0.9213541957102055,-0.3322257115662186,-1.6284423694887045,-1.237860735919038,0,2.018099005917112,False,False,True,False,False,False,True,False,False,False,False,False,False,False
-0.11760514265358467,-0.778321536665597,0.7899638435548196,0.3932659597062708,-0.3581326830386857,1.6232158188255172,0,0.5394482995260026,False,False,True,False,False,False,True,False,True,False,False,False,False,False
1.492609574541978,4.123783234941462,-1.165828201319495,3.262988570517451,-0.3581326830386857,-0.28416855100418625,0,2.7574243591126666,False,False,True,True,False,False,False,False,True,False,False,False,False,False
1.0095451593833091,-0.8578151275565223,-1.165828201319495,-0.8158868257478783,-1.4352767212914077,-0.28416855100418625,0,0.04656473072896615,False,False,True,False,False,True,False,False,False,False,False,False,False,False
-0.43964808609269723,-0.4603471731018959,0.0565418267269517,0.13531336547605233,0.15915837484560033,0.47878519692769494,0,-0.9392024068651066,False,False,False,True,False,False,False,False,True,False,False,False,False,False
2.2977169331397596,-0.24020292206129346,0.7899638435548196,-1.2189377542325945,0.15915837484560033,-1.237860735919038,0,2.26454079031563,False,True,False,False,False,False,False,True,True,False,False,False,False,False
1.6536310462615342,-1.2097067565670183,-1.165828201319495,-0.5740562686570484,1.6324556916046427,1.4324773818425467,0,1.5252154371200752,False,False,True,False,False,False,False,True,False,False,True,False,False,False
-0.43964808609269723,-1.0047987771138431,0.301015832336241,-0.3805918229843846,0.23118624366493148,0.955631289385121,0,-0.4463188380680702,False,False,False,False,False,True,False,False,True,False,False,False,False,False
-0.43964808609269723,-0.7836211093916587,-0.1879321788823376,-0.017845987348139875,-1.6415383456376738,0.955631289385121,0,-0.4463188380680702,False,False,False,False,False,False,False,False,False,False,False,False,False,False
-0.9227125012513661,-0.4868450367322043,-0.9213541957102055,-0.5418121943782711,-0.004541327016515494,-0.3795377694956715,0,-0.4463188380680702,False,False,True,False,False,False,False,False,False,False,True,False,False,False
1.6536310462615342,-0.3410007953109867,-0.43240618449162693,0.151435402615441,0.49965375471880097,0.28804675994472473,0,2.7574243591126666,False,False,True,False,False,False,False,True,False,True,False,False,False,False
-0.9227125012513661,0.9440395993044509,-1.165828201319495,1.6830289308573632,0.27047417211183905,0.28804675994472473,0,-0.9392024068651066,False,False,False,False,False,False,False,False,True,False,False,False,False,False
-0.43964808609269723,0.8844194061362569,1.0344378491641089,1.6830289308573632,2.090814856818567,0.0019391044702692466,1,-0.6927606224665884,False,True,False,False,False,True,False,False,False,False,False,True,False,False
1.1705666311028655,-0.6458322185140549,3.2347038996477124,-0.3805918229843846,-0.09621316005930014,0.09730832296175423,0,-0.19987705366955205,False,False,False,False,False,True,False,False,True,False,False,False,False,False
0.04341632906597159,1.738975508213704,-1.165828201319495,-0.09039515447538882,-0.9834655441519682,-0.9517530804445825,0,0.04656473072896615,False,False,False,True,False,False,False,False,False,False,False,False,False,False
0.04341632906597159,-0.11587494590788631,0.301015832336241,0.8769270738879305,0.32285807670771616,0.7648928524021504,0,0.04656473072896615,False,False,False,False,False,False,False,False,True,False,False,False,False,False
0.36545927250508414,-0.11587494590788631,1.7678598659919769,-1.1383275685356513,0.5520376593146781,-1.237860735919038,0,0.2930065151274843,False,False,False,False,False,False,False,False,True,False,False,False,False,False
0.36545927250508414,-1.0433001729686813,1.2789118547733982,-0.5095681200994938,-1.1438912519768418,0.8602620708936357,0,0.5394482995260026,False,False,False,False,False,False,True,False,False,False,False,False,False,False
-0.11760514265358467,-0.6882288003225484,-0.6768801901009163,-0.4128358972631619,-1.1438912519768418,0.09730832296175423,0,0.04656473072896615,False,False,True,False,False,True,False,False,False,False,False,False,False,False
0.848523687663753,-0.5398407639928212,-0.43240618449162693,-1.1020529849720269,0.38506396341532,-1.0471222989360678,0,0.2930065151274843,False,False,True,False,True,False,False,False,True,False,False,False,False,False
-0.9227125012513661,-0.4868450367322043,-0.1879321788823376,0.23204558831238425,-1.1504392400513261,0.6695236339106652,0,-0.4463188380680702,False,False,True,False,False,False,True,False,False,False,False,False,False,False
-0.7616910295318098,-0.9108108548171392,0.301015832336241,0.07082521691849772,-1.0947813414182068,1.5278466003340319,0,-0.6927606224665884,False,False,False,True,False,False,False,False,False,False,False,False,False,False
2.941802820017984,-0.11587494590788631,-0.9213541957102055,-0.735276640050935,0.23446023770217375,-0.8563838619530973,0,1.7716572215185935,False,False,False,False,True,False,False,False,False,True,False,False,False,False
-0.27862661437314096,0.06431052677821102,-1.165828201319495,-1.1383275685356513,0.15915837484560033,-1.237860735919038,0,-0.4463188380680702,False,False,False,False,False,False,True,False,True,False,False,False,False,False
-1.0837339729709223,0.61406170351622,-0.6768801901009163,0.3932659597062708,-1.6415383456376738,-0.28416855100418625,0,-0.9392024068651066,False,False,False,True,False,False,False,False,False,False,False,False,False,False
0.5264807442246404,-0.3458764022189635,-0.9213541957102055,-0.735276640050935,0.3163100886332317,-0.665645424970127,1,0.7858900839245208,False,True,False,False,False,True,False,False,False,True,False,False,False,False
-0.7616910295318098,-0.5133429003625127,0.0565418267269517,-0.3322257115662186,1.4294680612956188,0.0019391044702692466,1,-0.4463188380680702,False,False,True,True,False,False,False,False,False,False,True,False,False,False
0.20443780078552787,-0.22186640042912004,-1.165828201319495,-0.2516155258692754,-0.004541327016515494,-0.28416855100418625,1,-0.19987705366955205,False,False,True,False,False,False,True,False,False,False,True,False,False,False
-1.0837339729709223,-0.32785785495035374,0.0565418267269517,-0.4128358972631619,0.8074091942195791,-0.3795377694956715,0,-0.6927606224665884,False,False,False,True,False,False,False,False,False,True,False,False,False,False
-0.7616910295318098,-0.32796384640487497,-1.165828201319495,-0.9932292342811535,2.1530207435261706,-0.9517530804445825,0,-0.4463188380680702,False,False,True,False,True,False,False,False,False,False,False,False,True,False
0.36545927250508414,-0.020482636838775964,0.5454898379455303,-0.735276640050935,-0.20098096925105435,-0.8563838619530973,0,0.5394482995260026,False,False,True,False,False,False,True,False,True,False,False,False,False,False
-0.7616910295318098,-0.11587494590788631,-0.1879321788823376,1.038147445281817,-1.1504392400513261,0.955631289385121,0,-0.6927606224665884,False,False,False,True,False,False,False,False,False,False,False,False,False,False
-0.43964808609269723,0.41408232669828227,-1.165828201319495,-0.09039515447538882,-0.004541327016515494,-0.5702762064786419,0,-0.9392024068651066,False,False,True,True,False,False,False,False,False,True,False,False,False,False
0.04341632906597159,1.738975508213704,-0.6768801901009163,0.3932659597062708,0.8336011465175177,-0.7610146434616122,1,0.5394482995260026,False,False,False,False,True,False,False,False,False,False,True,False,False,False
-0.43964808609269723,0.30798488072252733,1.0344378491641089,0.07082521691849772,0.32285807670771616,-0.3795377694956715,0,-0.6927606224665884,False,False,False,False,False,False,False,False,True,False,False,False,False,False
-0.43964808609269723,-0.11587494590788631,-0.1879321788823376,0.038581142639720414,-0.004541327016515494,-0.09343011402121601,0,-0.9392024068651066,False,False,True,True,False,False,False,False,False,False,False,False,False,False
-0.27862661437314096,-0.24836426405942846,-0.6768801901009163,0.28041169973055025,-1.2159191207961726,0.3834159784362097,0,-0.4463188380680702,False,False,False,False,False,True,False,False,False,False,False,False,False,False
-0.27862661437314096,0.49357591758920755,1.5233858603826875,2.489130787826796,-0.004541327016515494,1.2417389448595761,0,-0.6927606224665884,False,False,False,False,False,False,False,False,True,False,False,False,False,False
-0.9227125012513661,-0.963806582077756,0.301015832336241,-1.3801581256264812,-0.24681688577244698,-1.237860735919038,0,-0.4463188380680702,False,False,True,False,True,False,False,False,True,False,False,False,False,False
0.848523687663753,-1.3241775274499508,-1.165828201319495,-1.2189377542325945,1.2395764071355644,-0.28416855100418625,0,1.032331868323039,False,True,False,False,False,False,False,True,False,True,False,False,False,False
-0.6006695578122535,2.8518857806866578,0.301015832336241,1.6830289308573632,0.8074091942195791,-0.47490698798715675,1,-0.4463188380680702,False,False,False,False,False,False,False,False,False,True,False,False,False,False
-0.7616910295318098,0.149103690395198,-0.9213541957102055,-0.9771071971417647,-1.8281560057604858,-1.142491517427553,0,-0.6927606224665884,False,False,True,True,False,False,False,False,False,False,False,False,False,False
0.04341632906597159,-0.407351445841279,0.0565418267269517,-0.7755817328994066,-0.24681688577244698,-0.665645424970127,0,0.5394482995260026,False,False,False,False,False,True,False,False,True,False,False,False,False,False
0.5264807442246404,-0.4788956776431118,2.7457558884291338,-0.3322257115662186,-1.022753472598876,-0.09343011402121601,0,0.04656473072896615,False,False,False,False,False,False,True,False,False,False,False,False,False,False
-0.7616910295318098,-0.11587494590788631,-0.1879321788823376,-0.6707884914933804,-1.1504392400513261,-0.7610146434616122,0,-0.6927606224665884,False,False,True,False,False,True,False,False,False,False,False,False,False,False
-0.7616910295318098,1.076528917455993,0.7899638435548196,0.07082521691849772,-0.004541327016515494,-0.665645424970127,0,-0.6927606224665884,False,False,False,False,False,False,False,True,False,False,False,False,False,False
-0.6006695578122535,-0.778321536665597,-0.43240618449162693,-0.18712737731172074,0.6109695519850397,0.6695236339106652,1,-0.4463188380680702,False,False,True,False,False,False,False,True,False,True,False,False,False,False
-0.7616910295318098,-0.6458322185140549,0.5454898379455303,-0.3322257115662186,0.5520376593146781,0.19267754145323948,0,-0.9392024068651066,False,False,True,False,False,False,False,True,True,False,False,False,False,False
-0.7616910295318098,-0.407351445841279,0.5454898379455303,0.8769270738879305,2.4182142605427988,1.3371081633510615,1,-0.6927606224665884,False,False,False,False,False,True,False,False,False,False,False,False,False,True
-0.9227125012513661,-0.9108108548171392,0.301015832336241,-1.057717382838708,0.15915837484560033,-0.665645424970127,0,-0.9392024068651066,False,False,False,False,False,False,False,True,True,False,False,False,False,False
-0.43964808609269723,2.2689327808198727,0.301015832336241,-0.735276640050935,0.7059153790650672,-1.3332299544105233,1,-0.4463188380680702,False,False,False,False,False,False,False,False,False,True,False,False,False,False
1.8146525179810906,-0.778321536665597,0.7899638435548196,-0.2516155258692754,0.7255593432885212,0.5741544154191802,1,2.018099005917112,False,False,True,True,False,False,False,False,False,True,False,False,False,False
-0.27862661437314096,0.6790609630013665,-0.43240618449162693,-0.2516155258692754,1.069328717198964,-0.7610146434616122,0,-0.6927606224665884,False,False,True,True,False,False,False,False,False,True,False,False,False,False
-0.43964808609269723,-0.5928364912534381,-0.43240618449162693,1.36058818806959,-1.582606452967312,2.4815387852488837,0,-0.9392024068651066,False,False,True,False,False,False,False,True,False,False,False,False,False,False
0.848523687663753,-1.0433001729686813,-1.165828201319495,-1.057717382838708,0.49965375471880097,-0.47490698798715675,1,0.04656473072896615,False,False,False,False,False,False,False,False,False,True,False,False,False,False
-0.11760514265358467,-0.7518236730352886,0.5454898379455303,1.038147445281817,1.5375098645246152,2.576908003740369,0,0.7858900839245208,False,False,True,True,False,False,False,False,False,False,True,False,False,False
0.04341632906597159,-0.5928364912534381,1.0344378491641089,-1.1383275685356513,-0.8230398363270945,-1.0471222989360678,0,0.5394482995260026,False,False,True,True,False,False,False,False,False,False,False,False,False,False
-0.43964808609269723,1.8647873647304083,-0.1879321788823376,2.489130787826796,-0.08311718391033115,0.19267754145323948,0,-0.6927606224665884,False,False,False,False,True,False,False,False,True,False,False,False,False,False
-0.6006695578122535,-1.1757894911202236,-0.43240618449162693,-0.9609851600023761,0.23118624366493148,0.09730832296175423,0,-0.4463188380680702,False,False,True,False,False,True,False,False,True,False,False,False,False,False
0.36545927250508414,2.401422098971415,1.0344378491641089,-0.5740562686570484,-1.2650290313548074,-1.237860735919038,0,1.032331868323039,False,False,True,False,False,False,False,False,False,False,False,False,False,False
-0.6006695578122535,-0.6882288003225484,-0.6768801901009163,-0.6546664543539917,-1.3370569001741384,-0.28416855100418625,0,-0.6927606224665884,False,False,True,False,False,False,False,False,False,False,False,False,False,False
2.2977169331397596,0.05636116768911848,0.7899638435548196,-0.5740562686570484,-0.24681688577244698,-0.7610146434616122,0,2.26454079031563,False,False,True,False,False,False,False,True,True,False,False,False,False,False
-0.6006695578122535,0.5465716448498245,-0.9213541957102055,0.3932659597062708,-1.022753472598876,-0.28416855100418625,0,-0.6927606224665884,False,False,False,False,False,False,False,False,False,False,False,False,False,False
-0.11760514265358467,-0.7309168586309752,-0.9213541957102055,-0.6546664543539917,0.8401491345920021,-0.18879933251270126,1,0.5394482995260026,False,False,False,False,False,False,False,False,False,True,False,False,False,False
0.20443780078552787,-0.8726539311894951,-1.165828201319495,-1.057717382838708,0.11004846428696546,-0.665645424970127,1,0.04656473072896615,False,False,True,False,False,False,True,False,False,True,False,False,False,False
-0.7616910295318098,-0.778321536665597,0.5454898379455303,-0.735276640050935,0.6469834863947055,-0.28416855100418625,1,-0.6927606224665884,False,False,False,True,False,False,False,False,False,True,False,False,False,False
-0.43964808609269723,0.5465716448498245,1.0344378491641089,-0.8964970114448215,-1.022753472598876,-1.142491517427553,0,-0.6927606224665884,False,False,False,False,False,True,False,False,False,False,False,False,False,False
